DATAFLOW,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,ACTIVITY,ADJUSTMENT,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,BASE_PER
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2001-11,71.31053318456951,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2001-12,67.8503195940454,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2002-01,71.5413923046993,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2002-02,71.58546182772129,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2002-03,72.48511984961739,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2014-02,99.77476590062379,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2014-03,99.7818464774516,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2014-04,101.125107899778,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2014-05,100.414897766682,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2014-06,100.70272523291099,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2014-07,98.8127109639682,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2014-08,98.6912200950065,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2014-09,98.01524626140609,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2014-10,98.6885164129906,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2014-11,98.50519439822169,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2014-12,98.7021098025837,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2015-01,99.4069084189168,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2015-02,99.7521266714564,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2015-03,99.7091261950385,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2015-04,100.42048852184999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2015-05,101.59054727654899,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2015-06,101.263186053724,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2015-07,100.982013613121,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2015-08,97.0289693950819,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2015-09,100.14496433112801,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2015-10,100.396101640536,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2015-11,99.9496136284175,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2015-12,99.3440758532225,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2016-01,99.9114465891498,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2016-02,100.852697015159,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2016-03,102.877766237304,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2016-04,98.9166484549704,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2016-05,98.0844218759531,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2016-06,98.49234530201329,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2016-07,97.9673069578989,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2016-08,98.7936972828759,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2016-09,100.27831922151799,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2016-10,98.8593394145111,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2016-11,99.2657322557672,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2016-12,99.432339582523,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2017-01,98.9979581799776,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2017-02,98.5384333010928,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2017-03,100.20291830882499,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2017-04,98.8985426665308,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2017-05,98.7389329302993,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2017-06,97.9324243761586,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2017-07,99.5897877396214,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2017-08,99.62134825582571,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2017-09,99.9197736729418,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2017-10,97.8197558600898,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2017-11,102.74735802882199,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2017-12,100.538483242209,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2018-01,99.5682434931238,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2018-02,101.483936919494,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2018-03,101.255538948599,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2018-04,103.55672023950699,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2018-05,101.70655532313799,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2018-06,105.755805058739,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2018-07,101.95775777373798,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2018-08,103.07219727243799,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2018-09,100.35006881360499,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2018-10,103.37582611566,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2018-11,102.787030271775,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2018-12,103.949029059239,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2019-01,103.195065984286,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2019-02,101.77529610980599,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2019-03,101.09705463212899,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2019-04,104.358543663394,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2019-05,106.501247611057,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2019-06,105.639104636762,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2019-07,105.688240390639,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2019-08,104.54070569973,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2019-09,103.10016724334199,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2019-10,96.89251615086481,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2019-11,102.869211969893,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2019-12,103.35909896141399,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2020-01,103.277592103135,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2020-02,103.511753694256,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2020-03,102.31200129246301,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2020-04,98.4246905878496,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2020-05,96.8378006946015,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2020-06,92.7119176730412,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2020-07,96.1471872284911,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2020-08,99.9073570142699,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2020-09,101.195464280409,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2020-10,102.64531550265801,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2020-11,102.486717091156,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2020-12,101.891280268899,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2021-01,105.845920324047,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2021-02,103.892976753968,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2021-03,104.064633195149,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2021-04,103.42864928146899,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2021-05,104.88935685734299,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2021-06,106.45431485619198,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2021-07,103.583028988054,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2021-08,104.180478081131,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2021-09,104.833688940123,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2021-10,104.386073881089,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2021-11,104.515815766355,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2021-12,102.50919991912899,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2022-01,100.610276505031,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2022-02,101.951554325288,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2022-03,104.04224450602499,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2022-04,101.51181092691299,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2022-05,100.109961694289,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2022-06,100.077248661282,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2022-07,99.2813305216066,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2022-08,99.1950892119415,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2022-09,98.358814217234,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2022-10,95.6527488044675,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2022-11,96.5492962136899,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2022-12,98.3343912478728,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2023-01,98.331111572743,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2023-02,97.63210907123249,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2023-03,97.51964774309229,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2023-04,100.965994934748,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2023-05,99.58504571852839,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2023-06,99.4332310992672,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2023-07,99.8965849764509,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2023-08,98.96408349090359,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2023-09,100.09501770526099,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2023-10,104.073109373001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2023-11,101.52794078735401,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2023-12,99.7900162529133,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2024-01,101.424898298685,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2024-02,102.70984875783,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2024-03,102.856183070577,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2024-04,101.42323126483,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2024-05,100.773545515967,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2024-06,97.08863726581019,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2024-07,103.26318046790699,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2024-08,103.85730593265099,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2024-09,104.303564875261,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2024-10,104.393254584413,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2024-11,103.681741236852,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2024-12,105.542321954855,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2025-01,105.37677830063402,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2025-02,105.074699802415,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2025-03,105.90191439986201,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2025-04,103.100193789938,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2025-05,105.790705546672,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2025-06,107.08754941005401,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2025-07,105.849435301031,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2025-08,108.15876843432699,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2025-09,104.033534054075,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2025-10,103.046421719387,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2025-11,104.183145794416,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2025-12,103.787230735555,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2026-01,102.68086748786999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2026-02,101.707360762173,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2026-03,100.03470760882999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2026-04,100.661709176281,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,C,Y,_Z,2026-05,100.16573613784301,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2009-01,87.89562317759591,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2009-02,87.43484647319279,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2009-03,86.6384480429108,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2009-04,85.83607662343,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2009-05,86.5389859971129,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2009-06,87.96910281950379,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2009-07,84.4226282037791,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2009-08,88.7113099764147,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2009-09,89.39723709992269,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2009-10,90.91213953221,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2009-11,88.7443352480509,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2009-12,87.9616006641296,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2010-01,87.690847741811,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2010-02,88.98172613740249,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2010-03,81.0169940406942,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2010-04,89.8419254447935,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2010-05,89.10692259231129,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2010-06,90.8742927062404,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2010-07,91.6250921469073,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2010-08,92.9024077486715,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2010-09,90.8081723338229,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2010-10,91.48210135498181,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2010-11,91.93015094776989,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2010-12,92.0053795342871,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2011-01,94.9670828564215,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2011-02,90.7500077175687,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2011-03,93.2008301722987,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2011-04,92.7977376381142,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2011-05,92.8425118907401,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2011-06,92.2612498357977,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2011-07,88.4455193111371,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),CHL,M,PRVM,IX,BTE,Y,_Z,2011-08,91.964028380434,A,0,1,2015
